company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
southernmadecandle,"12 Pack Scented Soy Tea lights, Hand Made",1587,-.2962060634355879,11,-.3248272835739784,5,4.9925,557,-.2117646515994263,1,0,0,2011,7,-.62194001014634,4,-.0152833837632114,1631.196225450273
southernmadecandle,"12 Pack Unscented Soy Tea lights, Hand Made",1588,-.2961427244287271,9,-.4153361921318895,5,4.9926,558,-.2114204951555046,1,0,0,2011,6,-.6346190702653013,4,-.0152833837632114,1631.196225450273
southernmadecandle,"200 Pack Scented Soy Tea Lights, Hand Made",1589,-.2960793854218664,78,2.70722115311604,5,4.9926,558,-.2114204951555046,1,0,0,2011,313,3.25785238625578,4,-.0152833837632114,1631.196225450273
southernmadecandle,"200 Pack Unscented Soy Tea Lights, Hand Made",1587,-.2962060634355879,72,2.435694427442308,5,4.9925,557,-.2117646515994263,1,0,0,2011,61,.0627292362775634,4,-.0152833837632114,1631.196225450273
southernmadecandle,24 Pack Scented Soy Votive 2 oz ( will break into 2 - 12 packs),1588,-.2961427244287271,34,.7160251648419982,5,4.9925,557,-.2117646515994263,1,0,0,2011,11,-.5712237696704954,4,-.0152833837632114,1631.196225450273
southernmadecandle,"25 Pack Unscented Soy Tea Lights, Hand Made",1587,-.2962060634355879,16,-.0985550121792009,5,4.9925,557,-.2117646515994263,1,0,0,2011,189,1.685648931504594,4,-.0152833837632114,1631.196225450273
southernmadecandle,"50 Pack Unscented Soy Tea Lights, Hand Made",1587,-.2962060634355879,24,.2634806220524431,5,4.9925,557,-.2117646515994263,1,0,0,2011,4,-.6599771905032236,4,-.0152833837632114,1631.196225450273
southernmadecandle,72 Pack Scented Soy Votive 2 oz (will break into three 24 packs),1588,-.2961427244287271,64,2.073658793210663,5,4.9926,558,-.2114204951555046,1,0,0,2011,245,2.39567629816642,4,-.0152833837632114,1631.196225450273
southernmadecandle,"Emergency 8 oz Mason Jar Soy Candles 4 Pack, Pure Soy Wax Candle, No fragrance or Dye Added Candle",1589,-.2960793854218664,22,.1729717134945321,5,4.9926,558,-.2114204951555046,1,0,0,2011,63,.0880873565154858,4,-.0152833837632114,1631.196225450273
southernmadecandle,Soy Candle Tins 2 - 8oz & 2 - 14oz  - Natural Color - You Pick the Fragrance,1590,-.2960160464150056,29.6,.5169055832777982,5,4.9926,558,-.2114204951555046,1,0,0,2011,52,-.0513823047930872,4,-.0152833837632114,1631.196225450273
southernmadecandle,Soy Candle Tins 2 pack 14oz  - Natural Color - You Pick the Fragrance,1587,-.2962060634355879,24,.2634806220524431,5,4.9925,557,-.2117646515994263,1,0,0,2011,64,.100766416634447,4,-.0152833837632114,1631.196225450273
southernmadecandle,Soy Candle Tins 8oz - Natural Color - You Pick the Fragrance,1587,-.2962060634355879,9,-.4153361921318895,5,4.9925,557,-.2117646515994263,1,0,0,2011,52,-.0513823047930872,4,-.0152833837632114,1631.196225450273
southernmadecandle,"Unscented Soy Tealights 100 Pack, Handmade, No Fragrance Added, Wedding Candles, Prayer Candles, Tealights",1587,-.2962060634355879,38.5,.9196702090972979,5,4.9925,557,-.2117646515994263,1,0,0,2011,28,-.3556797476481554,4,-.0152833837632114,1631.196225450273
soylady,Personalized Baby Shower Favors - 10 Baby Powder Scented Soy Votives - It's a Girl - Customized Favors,227,-.3823471127662463,20,.0824628049366211,5,5,38,-.3903818459948047,0,0,0,2008,339,3.587507949348771,4,-.0152833837632114,1631.196225450273
soylady,"Personalized Favors Yellow Baby Shower Favors - 10 Generic Baby Powder Scented Soy Votives - Yellow, Sprinkle Favors -Customized Favors",227,-.3823471127662463,20,.0824628049366211,5,5,38,-.3903818459948047,0,0,0,2008,339,3.587507949348771,4,-.0152833837632114,1631.196225450273
