company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2
Savijewelry,"Stud earrings, Sterling silver, stud earrings, silver stud earrings, earrings, bridesmaid earring, bridal earrings, earrings, tiny earrings",14520,-.0313292550544271,15.55,-.1268475177038928,5,4.89,1988,-.1561493599363628,0,1,0,2009,31,-.6607377233169185,2,-.4080177754655682,5410.009065224322
Savijewelry,"Stud earrings, Sterling silver, stud earrings, silver stud earrings, earrings, bridesmaid earring, bridal earrings, earrings, tiny earrings,",14521,-.0312944468963859,17.889999,-.1140894459792029,5,4.89,1988,-.1561493599363628,0,1,0,2009,12,-.7730366852634372,2,-.4080177754655682,5410.009065224322
SayonaraBaby,Cute Ghosts Earrings Halloween Shrink Plastic,7823,-.2644394894562498,3.53,-.1923825935280179,5,4.8056,1869,-.1806988475523403,0,1,0,2015,24,-.7021110250866884,4,-.0490808771134007,5410.009065224322
SayonaraBaby,"Mean Conversation Heart Earrings ""Nope"" Shrink Plastic",7823,-.2644394894562498,3.53,-.1923825935280179,5,4.8069,1870,-.18049254933708,0,1,0,2015,73,-.4124979126982982,4,-.0490808771134007,5410.009065224322
SayonaraBaby,"Twin Peaks Earrings, Audrey Horne Earrings, Twin Peaks Jewelry, Audrey Horne Shoes Earrings",7823,-.2644394894562498,3.53,-.1923825935280179,5,4.8056,1869,-.1806988475523403,0,1,0,2015,82,-.3593036675657367,4,-.0490808771134007,5410.009065224322
SayonaraBaby,"Twin Peaks Earrings, Twin Peaks Mountains, Shrink Plastic Earrings",7825,-.2643698731401675,3.54,-.1923280718873115,5,4.8069,1870,-.18049254933708,0,1,0,2015,578,2.57229028640654,4,-.0490808771134007,5410.009065224322
SchmuckBatih,Klappcreolen 11mm Silver 925,417,-.5222287079092735,21.25,-.095770153903475,5,4.9655,81,-.5495600564377841,1,1,0,2014,20,-.7257529118122714,7.5,.5790586950028925,5410.009065224322
ScillySilver,Small cowrie earrings in sterling silver...,211,-.5293991884657577,52.919998,.0769000369016311,5,5,39,-.5582245814787173,0,1,0,2012,174,.1844597271226695,1.5,-.4977520000536101,5410.009065224322
Sclaycreations,Macaroni and Cheese Earrings Miniature Food Jewelry Polymer Clay Food Handmade Gift Girl Yellow White Sterling Silver,1405,-.4878382477645816,18,-.1134897040317371,5,4.9545,491,-.4649777881810548,0,0,0,2014,169,.1549073687156909,4,-.0490808771134007,5410.009065224322
ScottBonomoDiamonds,"Alexandrite Earrings, Alexandrite Stud Earrings, Silver Alexandrite Earrings, Gold Alexandrite Earrings, Purple Earrings, June Birthstone",1697,-.4776742656165554,85.5,.2545317217090907,5,4.9697,593,-.4439353702245026,1,0,0,2015,342,1.17741896959715,10.5,1.117464042531144,5410.009065224322
SeaGlassDesigns,"Beach Stone jewelry, beach pebble earring, beach stone earrings, nova scotia, beachy earrings, gift for friend, mothers day gift",3084,-.4293953504134304,35.009998,-.0207483138963336,5,4.9609,771,-.4072142879081665,1,1,0,2007,38,-.6193644215471484,2,-.4080177754655682,5410.009065224322
SeaMeadowDesigns,"Real Flower Earrings, Real Flower Jewelry, Flower Earrings, Mom Gift, Sterling Silver, Birthday Gift, Bridesmaid Gift",4612,-.3762084849264981,28.219999,-.0577685378336482,5,4.9524,941,-.3721435913139129,0,1,0,2012,115,-.164258102079678,2,-.4080177754655682,5410.009065224322
SeaSaltJewelryShop,"Fringe Earrings - White Tassel Earrings - Boho Earrings - Tassel Earrings - Fan Earrings - Half Circle Earrings, Tassle Earring - Marielle",10143,-.1836845628006983,25.27,-.0738524309413274,5,4.9271,1959,-.1621320081789119,0,0,0,2013,196,.3144901041133753,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,Gold Boho Earrings - Boho Earrings - Crescent Earrings - Swing Earrings - Gold Crescent Earrings - Half circle Earrings - Long Earrings,10150,-.18344090569441,20.02,-.1024763196100584,5,4.9404,1959,-.1621320081789119,0,0,0,2013,215,.426789066059894,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,Silk Tassel Earrings - Plum Tassel Earrings - Tassle Earrings - Long Tassel Earrings - Party Earrings - Wedding Tassel Earrings - Bohemian,10150,-.18344090569441,22.27,-.0902089387520308,5,4.9406,1959,-.1621320081789119,0,0,0,2013,3,-.8262309303959986,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,"Tassel Earrings - Red Tassel Earrings - Tassle Earrings - Long Tassel Earrings - Red Earrings - Wedding Earrings - Boho Earrings, Tassel",10143,-.1836845628006983,24.27,-.0793046002115618,5,4.9271,1959,-.1621320081789119,0,0,0,2013,61,-.4834235728750468,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,"Tassel Earrings, Moroccan Earrings, Cobalt Blue Earrings, Tassle Earrings, Blush Earrings, Coral Tassel Earrings, Geometric Earrings, Nahla",10143,-.1836845628006983,22.27,-.0902089387520308,5,4.9271,1959,-.1621320081789119,0,0,0,2013,181,.2258330288924395,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,"Tassel Hoop Earrings - Coral Tassel Earrings - Tassle Earrings - Fringe Earrings, White Tassel Earrings - Gold Hoop Earrings, Tassel Jewelry",10143,-.1836845628006983,19.27,-.1065654465627343,5,4.9271,1959,-.1621320081789119,0,0,0,2013,568,2.513185569592583,10.5,1.117464042531144,5410.009065224322
SeaSaltJewelryShop,"Tassle Earrings - Red Tassle Earrings - Boho Earrings - Tassel Earrings - Fan Earrings - Half Circle Earrings, Tassle Earring - Marielle",10143,-.1836845628006983,25.27,-.0738524309413274,5,4.9271,1959,-.1621320081789119,0,0,0,2013,315,1.017836234199466,10.5,1.117464042531144,5410.009065224322
SeabringOrganics,Flat face labradorite plugs with double flared saddle,644,-.5143272560339242,52.799999,.076245782412748,4.5,4.3333,148,-.535738076015343,1,1,0,2014,70,-.4302293277424854,35,5.514441047345196,5410.009065224322
SeasideJewelry1,Amethyst purple sea glass earrings ~ beach glass earrings ~ seaglass jewelry ~bohemian earrings ~ ladies gift ~beach glass jewelry ~cultured,31131,.5468690581677137,12.5,-.1434766350180268,5,4.9713,6872,.8514111233950171,0,0,0,2007,161,.1076235952645251,4,-.0490808771134007,5410.009065224322
SeasideJewelry1,Aqua Sea Glass Earring ~ Beach Glass Jewelry ~Cultured Sea earring ~wire wrapped earring ~ Beach Wedding Jewelry ~ Blue Drilled sea Glass,31131,.5468690581677137,12.5,-.1434766350180268,5,4.9713,6874,.8518237198255377,0,0,0,2007,133,-.0578696118145551,4,-.0490808771134007,5410.009065224322
SeizeTheNight,The Holly Earrings - Metal Feather Earrings,13763,-.0576790306916049,6,-.1789157352745509,5,4.9098,2703,-.0086461360252374,0,0,0,2008,1,-.8380518737587901,5,.1303875720626831,5410.009065224322
SelaSage,"14K Gold and Natural Pearl Stud Earring, Freshwater Pearl Studs, Real Pearl Small, Bridal Pearl, Bridesmaids Pearl, Small Pearl Studs, June",22923,.2611636969656589,29,-.0535158420591577,5,4.8635,3587,.1737214862648814,1,0,0,2012,23,-.7080214967680842,4,-.0490808771134007,5410.009065224322
SelaSage,"14K Gold, Tiny Pearl Studs, 4mm or 6mm, Small Pearl Earring, Sweet 16 Gift Girls, Ear Studs, Junior Bridesmaid Gift for Women",22922,.2611288888076178,23,-.0862288576805647,5,4.8635,3587,.1737214862648814,1,0,0,2012,51,-.542528289689004,4,-.0490808771134007,5410.009065224322
SelaSage,"14K or Sterling Pearl Stud Earrings,14K Gold Filled 10mm Large Pearl Earrings, Sweet 16, Pearl Ear Studs, Wedding Jewelry, Bridesmaids Gifts",22916,.2609200398593706,21,-.0971331962210336,5,4.8634,3586,.173515188049621,1,0,1,2012,4,-.8203204587146029,4,-.0490808771134007,5410.009065224322
SelaSage,"Classic Cushion Cut Swarovski Crystal Studs, Large CZ, 14K Gold Filled Post Earrings, Square Diamond Earrings, Wedding, Bridesmaids Gift",22923,.2611636969656589,28,-.0589680113293922,5,4.8635,3587,.1737214862648814,1,0,0,2012,17,-.7434843268564585,4,-.0490808771134007,5410.009065224322
SelaSage,"Matte Gold Moroccan Earrings, 14K Gold Filigree Earring - Gold Filled Boho Earrings, Large Filigree, Asian Earrings, Metal Teardrops, Lace",22926,.2612681214397825,30,-.0480636727889233,5,4.8637,3588,.1739277844801417,1,0,0,2012,32,-.6548272516355227,4,-.0490808771134007,5410.009065224322
SelaSage,"Vintage Cushion Cut Swarovski Crystal Studs, Large CZ, Sterling Silver Post Earrings, Square Diamond Earrings, Wedding, Bridesmaids Gift",22922,.2611288888076178,28,-.0589680113293922,5,4.8635,3587,.1737214862648814,1,0,1,2012,13,-.7671262135820414,4,-.0490808771134007,5410.009065224322
SelaSage,"White Druzy Earrings, Gold Druzy Earrings, Wire Wrap Jewelry, Bezel Set, Druzy Geode Earrings, Bridal Earrings Gold Drusy Earring Bridesmaid",22917,.2609548480174118,35,-.0208028264377508,5,4.8635,3587,.1737214862648814,1,0,0,2012,3,-.8262309303959986,4,-.0490808771134007,5410.009065224322
SelenaJewelryBijou,Cherry earrings red cherry dark red cherry earrings cherry jewelry polymer clay jewelry gift for her berry jewelry Double Cherry Earrings,3013,-.4318667296343545,20.5,-.0998592808561509,5,4.9837,712,-.4193858826085251,0,1,0,2015,15,-.75530527021925,5,.1303875720626831,5410.009065224322
SelenaJewelryBijou,Lemon earrings fake food jewelry Handmade lemon jewelry citrus jewelry polymer clay jewelry gift for woman funny earrings Fruit earrings,3013,-.4318667296343545,18.5,-.1107636193966199,5,4.9837,712,-.4193858826085251,0,1,0,2015,106,-.2174523472122395,5,.1303875720626831,5410.009065224322
SelenaJewelryBijou,Sunflower earrings Sunflower stud yellow flower earrings polymer clay jewelry gift for her wedding jewelry yellow jewelry bridesmaid jewelry,3013,-.4318667296343545,18.99,-.1080920577021075,5,4.9837,712,-.4193858826085251,0,1,1,2015,1,-.8380518737587901,5,.1303875720626831,5410.009065224322
SelenaJewelryBijou,Sunflower earrings yellow flower earrings polymer clay jewelry gift for her wedding jewelry sunflower jewelry bridesmaid jewelry Bridal ring,3016,-.431762305160231,24.35,-.0788684270859106,5,4.9837,712,-.4193858826085251,0,1,0,2015,5,-.8144099870332072,5,.1303875720626831,5410.009065224322
SelenaJewelryBijou,jellyfish earrings polymer clay jewelry exclusive jewelry fashion gift for her Marine style for holiday jelly fish jellyfish nautical style,3013,-.4318667296343545,21.5,-.0944071115859164,5,4.9837,712,-.4193858826085251,0,1,0,2015,279,.80505925366922,5,.1303875720626831,5410.009065224322
SelinaGlass,"Earrings lampwork titmouse, earrings - birds, earrings glass earrings lampwork, titmouse, bird glass, lampwork birds, yellow-blue birds",91,-.5335761674307,32,-.0371593342484543,5,5,33,-.5594623707702792,0,1,0,2015,267,.7341335934924714,17.5,2.37374318676373,5410.009065224322
SeliniArtJewelry,"African big silver earrings, ethnic earrings, big hoop earrings, hammered earrings, hook earrings, gift for woman, extra large earrings",3378,-.4191617519493217,41.040001,.0121282809460755,5,4.8283,629,-.4365086344751313,0,1,0,2016,21,-.7198424401308756,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"African brass earrings, vintage brass earrings, chain earrings, gypsy earrings, bohemian earrings, brass dangle hook earrings, birthday gift",3378,-.4191617519493217,35.16,-.0199304801864483,5,4.8283,629,-.4365086344751313,0,1,0,2016,583,2.601842644813519,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"African earrings, extra large hoop earrings, brass ethnic earrings, tribal earrings, bohemian earrings, dangle hook earrings, gift for her",3378,-.4191617519493217,42.220001,.0185618423488222,5,4.8283,629,-.4365086344751313,0,1,1,2016,7,-.8025890436704157,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"Big African earrings, extra large brass earrings, ethnic earrings, dangle hook earrings, brass hoops, disc earrings, bohemian earrings",3379,-.4191269437912805,28.1,-.0584227923225313,5,4.8283,629,-.4365086344751313,0,1,0,2016,27,-.6843796100425014,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"Brass Aztec earrings, bohemian brass earrings, black patina earrings, geometric earrings, brass dangle hook earrings, ethnic brass earrings",3381,-.4190573274751981,32.939999,-.0320343026218489,5,4.8283,629,-.4365086344751313,0,1,0,2016,371,1.348822648357626,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"Brass hoop earrings, half circle hoop earrings, big hoop earrings, minimal hoops, half moon earrings, boho hoops, geometric hoops, birthday",3378,-.4191617519493217,28.1,-.0584227923225313,5,4.8283,629,-.4365086344751313,0,1,0,2016,204,.3617738775645411,7,.4893244704148506,5410.009065224322
SeliniArtJewelry,"Minimalist copper hoop earrings, copper wire earrings, large hoop earrings, simple hoop earrings, bohemian hoop earrings, gift for her",3378,-.4191617519493217,14.71,-.1314273407228248,5,4.8283,629,-.4365086344751313,0,1,0,2016,21,-.7198424401308756,7,.4893244704148506,5410.009065224322
SenceOfBeauty,Bridesmaid earrings Clear Crystal earrings Wedding earrings Bridesmaid gift bridesmaid jewelry Teardrop bridal earrings Chandelier earrings,2657,-.4442584338970168,8.8000002,-.1636496602779756,5,4.8018,400,-.4837509257697435,0,0,0,2015,2,-.8321414020773943,1.5,-.4977520000536101,5410.009065224322
SeolGold,9ct Gold triple dot studs - gold earrings - tiny earrings - cluster earrings - tiny dot earrings - tiny gold studs - tiny earrings I3SF-4869,53824,1.336770588596348,15.81,-.1254299524457294,5,4.8616,6378,.7494998050564213,0,1,0,2016,228,.5036251979180383,2.5,-.3182835508775263,5410.009065224322
SeolGold,9ct gold - cubic zirconia - tiny hoop earring - tiny hoop - gold hoop earring - huggie - gold hoop - cartilage hoop -  silver hoop I3HU-3745,53799,1.335900384645318,16.469999,-.1218315267589034,5,4.8617,6373,.7484683139801198,0,1,0,2016,6,-.8084995153518114,2.5,-.3182835508775263,5410.009065224322
SeolGold,9ct gold - tiny cz hoop earrings - tiny hoop - gold hoop earring - cz huggies - cartilage - hoops - 9ct gold hoops - silver hoops -I3HU4634,53822,1.336700972280265,19.780001,-.1037848389870122,5,4.8616,6378,.7494998050564213,0,1,0,2016,12,-.7730366852634372,2.5,-.3182835508775263,5410.009065224322
SeolGold,9ct gold - tiny diamond studs - diamonds - stud earrings - gold studs - diamond studs - small diamond studs - diamond earrings - SF-2252,53795,1.335761152013153,33,-.0317071649782198,5,4.8617,6372,.7482620157648595,0,1,1,2016,10,-.7848576286262285,2.5,-.3182835508775263,5410.009065224322
SeolGold,9ct gold - triple cz stud - gold stud earring - gold - triple dot stud - silver - triple stud - helix - cartilage - conch - tragus I3SB-1162,53822,1.336700972280265,25.07,-.0749428689550493,5,4.8616,6378,.7494998050564213,0,1,0,2016,26,-.6902900817238971,2.5,-.3182835508775263,5410.009065224322
SeolGold,"9ct gold minimal ball stud earrings, ball earrings, tiny bead studs, tiny gold earring, gold studs, studs, yellow gold studs, SF-0025-0004",53821,1.336666164122224,18.450001,-.1110362237004565,5,4.8616,6378,.7494998050564213,0,1,1,2016,9,-.7907681003076242,2.5,-.3182835508775263,5410.009065224322
SeolGold,9ct gold- tiny gold hoops - tiny hoops - thin hoops - hoops - gold hoop earrings - thin gold hoops - cartilage hoops -  gold - TP6507,53799,1.335900384645318,12.5,-.1434766350180268,5,4.8617,6373,.7484683139801198,0,1,1,2016,15,-.75530527021925,2.5,-.3182835508775263,5410.009065224322
SeolGold,Chunky Gold creole hoops - small gold hoops - big gold hoops - thick hoop earrings - hoops - creole earrings - gold - boho -A1-CR-4210-9S,53825,1.336805396754389,17.129999,-.1182330958724837,5,4.8616,6378,.7494998050564213,0,1,1,2016,19,-.7316633834936671,2.5,-.3182835508775263,5410.009065224322
SeolGold,Cry baby tear drop - gold stud earrings - small stud earrings - small gold studs - 9ct gold - teardrop earrings - tear drop - SF7642/4642,53843,1.33743194359913,22.42,-.0893911154413332,5,4.8618,6382,.7503249979174627,0,1,0,2016,425,1.667988119152995,2.5,-.3182835508775263,5410.009065224322
SeolGold,Gold star earrings - 9ct gold - yellow gold - star earrings - stars - tiny gold studs - zodiac - gold earrings - gold stud earrings -SF-7413,53821,1.336666164122224,17.129999,-.1182330958724837,5,4.8616,6378,.7494998050564213,0,1,0,2016,37,-.6252748932285441,2.5,-.3182835508775263,5410.009065224322
SeolGold,North star - cz - tiny stud earrings - tiny cz earrings - star earrings - star stud - starburst earrings - cz earring - zodiac - J1-SF-1376,53835,1.337153478334801,29.040001,-.0532977502967383,5,4.8618,6381,.7501186997022022,0,1,0,2016,384,1.425658780215771,2.5,-.3182835508775263,5410.009065224322
SeolGold,Sapphire - CZ - North star- stud earrings - silver - gold - silver studs - studs - earrings - gold studs - star - constellation - R1-SF-2630,53847,1.337571176231295,22.459999,-.0891730340781013,5,4.8619,6385,.7509438925632436,0,1,0,2016,18,-.7375738551750628,2.5,-.3182835508775263,5410.009065224322
SeolGold,Small cz gold hoops - tiny gold hoop earrings - small hoop earrings - tiny gold hoops - cartilage hoops - gold hoops -  cz hoops - E1HU-0387,53819,1.336596547806142,30.360001,-.0461008885238988,5,4.8616,6378,.7494998050564213,0,1,0,2016,328,1.09467236605761,2.5,-.3182835508775263,5410.009065224322
SeolGold,Small turquoise hoops - tiny silver hoop earrings - small hoop earrings - tiny gold hoop - turquoise hoops - gold hoop -  hoop E1HU-0387-TUR,53825,1.336805396754389,23.75,-.0821397307278888,5,4.8616,6378,.7494998050564213,0,1,0,2016,135,-.0460486684517636,2.5,-.3182835508775263,5410.009065224322
SeolGold,"Star constellation, 9ct gold stud earrings, tiny star earrings, star earrings, constellation studs, star stud, gold earrings, zodiac SF-7773",53846,1.337536368073254,33.060001,-.0313800273345907,5,4.8619,6384,.7507375943479833,0,1,0,2016,28,-.6784691383611056,2.5,-.3182835508775263,5410.009065224322
SeolGold,"Sterling silver ball stud earrings, ball earrings, tiny bead studs, tiny stud earrings, sterling silver studs, tiny silver studs,A18002-8004",53818,1.336561739648101,13.16,-.139878204131607,5,4.8616,6378,.7494998050564213,0,1,0,2016,40,-.6075434781843569,2.5,-.3182835508775263,5410.009065224322
SeolGold,Sterling silver hoops - small silver hoops - silver hoop earrings - small hoop earrings - hoop earrings - silver hoops - tiny hoop  - B2SS,53795,1.335761152013153,18.450001,-.1110362237004565,5,4.8617,6372,.7482620157648595,0,1,0,2016,215,.426789066059894,2.5,-.3182835508775263,5410.009065224322
SeolGold,Thick Silver hoops - creole - earrings - hoops - thick hoop earrings - sterling silver - big hoops - creole earrings - creoles - A1CR-4975,53831,1.337014245702636,19.780001,-.1037848389870122,5,4.8617,6379,.7497061032716816,0,1,0,2016,24,-.7021110250866884,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny cz stud - gold stud earring - silver stud - tiny cz - bezel - tiny earring - tiny stud - helix - cartilage - conch - tragus -I3SB-0928,53843,1.33743194359913,25.07,-.0749428689550493,5,4.8618,6382,.7503249979174627,0,1,0,2016,15,-.75530527021925,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny cz studs - cz - cubic zirconia - 9ct gold stud earrings - tiny gold studs - tiny cz - tiny gold earrings - SF1208-1201,53797,1.335830768329236,14.48,-.1326813423587675,5,4.8617,6373,.7484683139801198,0,1,1,2016,5,-.8144099870332072,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny cz studs - cz - gold stud earrings - tiny gold studs - tiny cz - tiny hoop studs - tiny gold earrings - half hoop studs - I34876,53828,1.336909821228512,15.15,-.1290283885317429,5,4.8616,6378,.7494998050564213,0,1,0,2016,149,.0366979350877765,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny gold hoops - tiny hoops - cross hoops - 9ct gold hoops - gold hoop earrings - gold cross hoops - cartilage hoops - small cross - TP6598,53825,1.336805396754389,17.129999,-.1182330958724837,5,4.8616,6378,.7494998050564213,0,1,0,2016,43,-.5898120631401698,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny gold studs - tiny gold earrings - tiny cz earring - tiny earrings - gold stud earrings - tiny gold studs - wanderlust jewelry -C1SF7923,53843,1.33743194359913,23.75,-.0821397307278888,5,4.8618,6382,.7503249979174627,0,1,0,2016,0,-.8439623454401858,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny moon earrings - tiny star earrings - stars moons - tiny stud earrings - zodiac jewelry - moon earrings - moon- star - A1SF0702/03,53824,1.336770588596348,7.8699999,-.1687201793631637,5,4.8616,6378,.7494998050564213,0,1,0,2016,12,-.7730366852634372,2.5,-.3182835508775263,5410.009065224322
SeolGold,Tiny stud - gold stud earring - tiny gold stud - flower stud - tiny earring - flower cz stud - helix - cartilage - conch - tragus -I3SB-1155,53821,1.336666164122224,48.880001,.0548732888566489,5,4.8616,6378,.7494998050564213,0,1,0,2016,5,-.8144099870332072,2.5,-.3182835508775263,5410.009065224322
SeolGold,Triple cz studs - tiny gold earrings - tiny cz earrings - cluster earrings - tiny cz earrings - tiny gold earrings - tiny earrings -C1SF8052,53825,1.336805396754389,19.780001,-.1037848389870122,5,4.8616,6378,.7494998050564213,0,1,0,2016,235,.5449984996878083,2.5,-.3182835508775263,5410.009065224322
SeolGold,Triple dot studs - tiny gold earrings - tiny earrings - dot earrings - tiny dot earrings - tiny gold earrings - wanderlust jewelry C1SF-8552,53821,1.336666164122224,22.42,-.0893911154413332,5,4.8616,6378,.7494998050564213,0,1,0,2016,12,-.7730366852634372,2.5,-.3182835508775263,5410.009065224322
SeoulLittle,Hexagon Hoop Earrings - 3044,8850,-.2286915111479518,58,.1045970667776424,5,4.9574,1225,-.3135548981799833,1,0,0,2013,550,2.40679707932746,3.5,-.1388151017014425,5410.009065224322
SeoulLittle,Tiny Cactus Stud Earrings - 3005,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,52,-.5366178180076083,3.5,-.1388151017014425,5410.009065224322
SeoulLittle,Tiny California Stud Earrings - 3006,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,544,2.371334249239086,3.5,-.1388151017014425,5410.009065224322
SeoulLittle,Tiny Cat Stud Earrings - 3007,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,60,-.4893340445564426,3.5,-.1388151017014425,5410.009065224322
SeoulLittle,Tiny Key Stud Earrings - 3013,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,191,.2849377457063967,3.5,-.1388151017014425,5410.009065224322
SeoulLittle,Tiny Texas Stud Earrings - 3026,8850,-.2286915111479518,48,.0500753740752975,5,4.9574,1225,-.3135548981799833,1,0,0,2013,182,.2317435005738352,3.5,-.1388151017014425,5410.009065224322
SepheneJewelry,"Howlite Triangles Earring Jackets - turquoise earring, howlite earring, earring jacket, yellow gold finish, double sided earring, geometric",5093,-.3594657609086877,12.7,-.1423862022038986,5,4.839,760,-.4094835682760299,0,0,0,2012,544,2.371334249239086,4,-.0490808771134007,5410.009065224322
SeraphinCollier,Christmas Socks Copper Earrings,436,-.5215673529064909,16.85,-.1197596966126692,5,5,124,-.5406892331815905,0,1,0,2016,13,-.7671262135820414,1.5,-.4977520000536101,5410.009065224322
SerendipDesignsJewel,"Long Silver Double Spiral Gillian Earrings, Argentium Sterling Silver Earrings Silver Swirls, Elegant Long Dangle Earrings SE4",2791,-.4395941407194978,42,.0173623584538906,5,4.9268,820,-.397105675360411,0,0,0,2010,7,-.8025890436704157,2,-.4080177754655682,5410.009065224322
SevenBlueberries,"Silver Studs, Hand Stamped Earrings, Stainless Stud Earrings, Beach Inspired Jewelry, Beach Lover, Gift For Her, Personalized Earrings",8948,-.2252803116599156,18.700001,-.1096731813828979,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,34,-.6430063082727313,4,-.0490808771134007,5410.009065224322
SevenBlueberries,Turquoise Earrings Bohemian Gypsy Round Large Patina Sevenblueberries Australia,8948,-.2252803116599156,10.5,-.1543809735584958,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322
SevenBlueberries,Turquoise Earrings Bohemian Gypsy Round Large Patina Sevenblueberries Australia,8948,-.2252803116599156,9.6999998,-.1587427100146021,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,165,.131265481990108,4,-.0490808771134007,5410.009065224322
SevenBlueberries,Turquoise Earrings Bohemian Stocking Fillers Gypsy Round Large Patina Sevenblueberries Australia,8948,-.2252803116599156,10.5,-.1543809735584958,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,1,-.8380518737587901,1,-.5874862246416519,5410.009065224322
SevenBlueberries,"Turquoise Earrings, Dangle Earrings, Hand Painted Filigree, Bohemian Boho Jewelry, Bridesmaid Earrings, Lightweight Turquoise Earrings",8949,-.2252455035018744,10.5,-.1543809735584958,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,47,-.5661701764145869,4,-.0490808771134007,5410.009065224322
SevenBlueberries,Turquoise Stud Earrings Turquoise Australian Jewellery Seven Blueberries,8947,-.2253151198179568,11.2,-.1505644561092504,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,86,-.3356617808401539,2,-.4080177754655682,5410.009065224322
SevenBlueberries,Turquoise Stud Earrings Turquoise Australian Jewellery Seven Blueberries Bridesmaid Gift Idea,8948,-.2252803116599156,11.2,-.1505644561092504,4.5,4.6878,1318,-.294369164160774,0,1,0,2009,86,-.3356617808401539,2,-.4080177754655682,5410.009065224322
SevenCaratShop,0.5 ct Carat Gold Diamond Earrings-14K White Gold Earrings-Stud Earrings-Women Jewelry-Men jewelry-Girls earrings- Sister gift-Mother gift,458,-.5208015734295848,710,3.659411430970527,5,5,96,-.5464655832088793,1,1,0,2013,22,-.7139319684494799,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,0.50 ct carat Emerald stud earrings -Green Emerald-Handmade Emerald stud earrings-14 k Yellow gold earnings-Emerald earrings-For her,458,-.5208015734295848,650,3.332281274756458,5,5,96,-.5464655832088793,1,1,0,2013,22,-.7139319684494799,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,1 carat Amethyst stud earrings-Holiday gift-Christmas gift-Hanukkah gift-Genuine amethyst earrings-14k Gold earrings-Ready to ship earrings,458,-.5208015734295848,280,1.314978644769698,5,5,96,-.5464655832088793,1,1,0,2013,89,-.3179303657959667,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,1 carat Diamond Earrings-Yellow Gold Earrings-Diamond Stud Earrings-Women Jewelry-Round diamond earrings-Anniversary present-Stud earrings,458,-.5208015734295848,2100,11.23792671659646,5,5,96,-.5464655832088793,1,1,0,2013,508,2.15855726870884,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,1 carat blue topaz earrings studs-Blue topaz-Natural blue topaz stud earrings-14 k white gold earnings-Birthday present-Anniversary gift,458,-.5208015734295848,280,1.314978644769698,5,5,96,-.5464655832088793,1,1,0,2013,161,.1076235952645251,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,1 carat garnet stud earrings-Red garnet-Handmade garnet stud earrings-14 k Yellow gold earnings-Gift idea for her-Christmas gift-For her,458,-.5208015734295848,280,1.314978644769698,5,5,96,-.5464655832088793,1,1,0,2013,489,2.046258306762321,10.5,1.117464042531144,5410.009065224322
SevenCaratShop,1 ct Diamond Earrings-14K White Gold Earrings-Diamond Stud Earrings-for her-Wedding earrings-Anniversary present-For him-Birthday present,458,-.5208015734295848,2100,11.23792671659646,5,5,96,-.5464655832088793,1,1,0,2013,22,-.7139319684494799,10.5,1.117464042531144,5410.009065224322
