company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2,lqtbestseller,uqtnonbestseller
Blissaria,"Rose Gold Celtic Earrings, Irish Love Knot Earrings, Rose Gold Earrings, Rose Gold Vermeil Earrings, Rose Gold Dangle Earrings, Gift for Her",13179,-.0780069949876576,30,-.0480636727889233,5,4.8608,2263,-.0994173507397761,0,1,0,2015,11,-.7789471569448329,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,"Gold Dangle Earrings, Art Deco Earrings, Gift for Her, Gold Lotus Earrings, Small Dangle Earrings in Gold, Gold Lotus Earrings,  Blissaria",13180,-.0779721868296164,39,.0010058506431871,5,4.8608,2263,-.0994173507397761,0,1,0,2015,45,-.5779911197773784,2.5,-.3182835508775263,5410.009065224322,8388,13471
Blissaria,"Double Hoop Earrings, Silver Hoop Earrings, Sterling Silver Circle Earrings, Silver Circle Earrings, Gift for Her, Christmas Gift Blissaria",13179,-.0780069949876576,29,-.0535158420591577,5,4.8608,2263,-.0994173507397761,0,1,0,2015,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,"Delicate Silver Earrings, Small Silver Earrings, Sterling Silver Dangle Earrings, Small Simple Silver Earrings, Gift for Her by Blissaria",13178,-.0780418031456988,25,-.0753245191400957,5,4.8608,2263,-.0994173507397761,0,1,0,2015,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,"Bridesmaid Earrings, Pearl Earrings, Elegant Bridesmaid Earrings, Pearl Bridal Earrings Gold, Wedding Jewelry, Dangle Earrings Blissaria",13179,-.0780069949876576,28,-.0589680113293922,5,4.8608,2263,-.0994173507397761,0,1,0,2015,343,1.183329441278546,1.5,-.4977520000536101,5410.009065224322,8388,13471
BiuluArtisanBoutique,"White Brick Stitch Earrings w/ Ojo de Dios, Huichol Earrings, Native American Earrings, Tribal Earrings, Traditional Beadwork, Authentic",9032,-.2223564263844559,27.23,-.0631661841632778,5,4.9726,2127,-.127473908015179,0,1,0,2014,316,1.023746705880862,10.5,1.117464042531144,5410.009065224322,8388,13471
BiuluArtisanBoutique,"Small Galaxy Earrings, Dainty, Boho Casual, Tribal Accessories, Native American Handmade Jewelry, Huichol Beaded | Biulu Artisan Boutique",9029,-.2224608508585795,15.56,-.126792994763288,5,4.9726,2127,-.127473908015179,0,1,0,2014,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
BiuluArtisanBoutique,"Native American Seed Bead Earrings, Native Beaded Earrings, Huichol Earrings, Native American Beadwork, Beaded Chandelier Earrings, Bright",9029,-.2224608508585795,41.240002,.0132187189597975,5,4.9726,2127,-.127473908015179,0,1,0,2014,1,-.8380518737587901,1.5,-.4977520000536101,5410.009065224322,8388,13471
BiuluArtisanBoutique,"Huichol Earrings, Heart Earrings, Seed Bead Earrings, Native American Beadwork, Dangle Earrings, Earrings with Fringe, Huichol Jewelry",9032,-.2223564263844559,17.51,-.1161612657262495,5,4.9727,2128,-.1272676097999186,0,1,0,2014,19,-.7316633834936671,1.5,-.4977520000536101,5410.009065224322,8388,13471
BiuluArtisanBoutique,"Gold Black Beaded Native Style Earrings, Huichol Ojo de Dios Earrings, Tribal Boho Earrings, Gypsy Earrings, Native American Earrings",9032,-.2223564263844559,37.349998,-.0079902369720499,5,4.9727,2128,-.1272676097999186,0,1,0,2014,299,.9232686872971344,10.5,1.117464042531144,5410.009065224322,8388,13471
BiuluArtisanBoutique,"Aztec and Inca Inspired Earrings, Native Beaded Earrings, Native American Earrings, Traditional Beadwork, Tribal Fashion, Native Fashion",9029,-.2224608508585795,27.23,-.0631661841632778,5,4.9726,2127,-.127473908015179,0,1,0,2014,574,2.548648399680957,10.5,1.117464042531144,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Rose Gold Druzy Earrings, Rose Gold Stud Earrings, Rose Gold Earrings, Rose Gold Post Earring, Rosegold Earrings, Rose Gold Resin Druzy, 8MM",9479,-.2067971797400458,8.9899998,-.1626137504044523,5,4.8605,1771,-.2009160726478512,0,0,0,2013,4,-.8203204587146029,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Purple Stud Earrings, Purple Druzy Earrings, Purple Earrings, Purple Bridesmaid Earrings, Violet Earrings, Purple Post Earrings, Purple Stud",9479,-.2067971797400458,7.9899998,-.1680659196746868,5,4.8605,1771,-.2009160726478512,0,0,0,2013,322,1.059209535969236,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Pink Stud Earrings, Pink Druzy Earrings, Pink Earrings, Light Pink Earrings, Pink Girl Gift, Pale Pink Earrings, Pink Bridesmaid Earring",9478,-.206831987898087,7.9899998,-.1680659196746868,5,4.8605,1771,-.2009160726478512,0,0,0,2013,365,1.313359818269252,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Navy Blue Stud Earrings, Rose Gold Earrings, Blue and Rose Gold Earring, Navy Blue Earring, Dark Blue Earring, Navy and Rose Gold, Navy Stud",9478,-.206831987898087,7.9899998,-.1680659196746868,5,4.8608,1771,-.2009160726478512,0,0,0,2013,10,-.7848576286262285,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Mint Stud Earrings, Mint Druzy Earring, Mint Earrings, Mint Green Earrings, Mint Druzy Studs, Mint Green Stud Earrings, Mint Post Earrings",9478,-.206831987898087,7.9899998,-.1680659196746868,5,4.8605,1771,-.2009160726478512,0,0,0,2013,68,-.4420502711052768,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Maroon Stud Earrings, Maroon Earrings, Maroon Druzy Earrings, Earrings Under 10, Burgundy Earrings, Maroon Druzy Studs, Burgundy Earrings",9479,-.2067971797400458,7.9899998,-.1680659196746868,5,4.8605,1771,-.2009160726478512,0,0,0,2013,412,1.591151987294851,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Druzy Earring Set, Stud Earring Set, Silver Earring Set, Rose Gold Earrings, Earring Gift Set, Druzy Stud Earrings, Black Stud Earring, 10MM",9482,-.2066927552659222,34.990002,-.0208573389791681,5,4.8605,1771,-.2009160726478512,0,0,0,2013,416,1.614793874020434,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Dark Blue Earrings, Dark Blue Druzy Earrings, Navy Blue Earrings, Navy Blue Druzy Earrings, Dark Blue Stud Earrings, Small Blue Earrings",9478,-.206831987898087,7.9899998,-.1680659196746868,5,4.8608,1771,-.2009160726478512,0,0,0,2013,147,.024876991724985,4,-.0490808771134007,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Blue Stud Earrings, Blue Earrings, Blue Druzy Earring, Blue Green Earring, Small Blue Earring, Peacock Earring, Blue Druzy Studs, Faux Druzy",9483,-.2066579471078811,7.9899998,-.1680659196746868,5,4.8605,1771,-.2009160726478512,0,0,0,2013,147,.024876991724985,4,-.0490808771134007,5410.009065224322,8388,13471
Belesas,Round Blue Topaz Earring- Blue Quartz Earring- Classic Blue Stud Earring- Something Blue Earring- December Birthstone Silver Stud,12993,-.0844813123833182,78.989998,.2190380881127741,5,4.8578,2878,.0274560516453178,1,0,0,2012,1,-.8380518737587901,4,-.0490808771134007,5410.009065224322,8388,13471
Belesas,Rainbow Mystic Topaz Dangle Earring- Colorful Neon Opal Drop Round Earring- Boho Rainbow Iridescent Color Earring- Sterling Silver Earring,12997,-.0843420797511534,68.989998,.1645163954104293,5,4.8571,2878,.0274560516453178,1,0,0,2012,167,.1430864253528994,4,-.0490808771134007,5410.009065224322,8388,13471
BeautifulByCharlene,Light Green Clip on Earrings with Silver Flower and Silver Framed Triangle Drop Pale Green |AB2-5,9387,-.2099995302798349,14,-.135298381112675,5,4.883,1685,-.2186577191602383,0,0,0,2012,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
BeautifulByCharlene,"Coral Drop Earrings, Coral Silver Earrings, Round Coral Earrings, Faceted Coral Earrings |CJ2-5",9387,-.2099995302798349,10,-.157107058193613,5,4.883,1685,-.2186577191602383,0,0,0,2012,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
BeanByTheBay,"Pretty teardrop ear plugs with mineral stones,  multiple sizes",8849,-.228726319305993,16,-.1243940425722061,5,4.8899,2141,-.1245857330015345,0,0,0,2016,144,.0071455766807979,4.5,.0406533474746412,5410.009065224322,8388,13471
BeanByTheBay,"Natural Aventurine Stone Plug Double Flared Flesh Tunnels Gauges 3mm (8g) - 20mm (3/4"")",8854,-.2285522785157871,7.9899998,-.1680659196746868,5,4.8903,2143,-.1241731365710139,0,0,0,2016,182,.2317435005738352,3.5,-.1388151017014425,5410.009065224322,8388,13471
BeanByTheBay,"Gorgeous Vintage ear plugs with Pink Quartz to dress your ear lobes pretty! 8mm - 0g, 10mm - 00g, 12mm - 1/2"" - single flare ear plugs",8847,-.2287959356220754,15.9,-.124939261579067,5,4.8898,2139,-.1249983294320552,0,0,0,2016,34,-.6430063082727313,3.5,-.1388151017014425,5410.009065224322,8388,13471
BeanByTheBay,"Gorgeous Natural Blue Sandstone Plug Double Flared Flesh Tunnels Gauges 3mm (8g) - 20mm (3/4"")",8849,-.228726319305993,6.4899998,-.1762441735800386,5,4.8899,2141,-.1245857330015345,0,0,0,2016,106,-.2174523472122395,3.5,-.1388151017014425,5410.009065224322,8388,13471
BeanByTheBay,"Double flare bamboo ear plugs, 0g-8mm 00g-10mm 1/2”-12mm 9/16” - 14mm 5/8” - 16mm 11/16” - 18mm, 13/16"" - 20mm",8847,-.2287959356220754,8.4899998,-.1653398350395696,5,4.8898,2139,-.1249983294320552,0,0,0,2016,107,-.2115418755308438,3.5,-.1388151017014425,5410.009065224322,8388,13471
BeanByTheBay,"Amethyst Stone Plug Double Flared Flesh Tunnels Gauges 3mm (8g) - 20mm (3/4"")",8848,-.2287611274640342,5.9499998,-.1791883447779814,5,4.8898,2140,-.1247920312167949,0,0,0,2016,12,-.7730366852634372,3.5,-.1388151017014425,5410.009065224322,8388,13471
BeadinByTheSea,Sterling Silver Hoop Earrings | 1.25 inch | Sterling Silver Hoops | Hammered Hoops | Skinny Hoops | Argentium | Modern | Classic | Delicate,8393,-.2445988393727738,26,-.0698723498698612,5,4.9615,2309,-.0899276328378016,1,0,0,2008,82,-.3593036675657367,2.5,-.3182835508775263,5410.009065224322,8388,13471
BeadinByTheSea,"Silver Dangle Hoop Earrings | Argentium sterling silver | Hammered Teardrop Earrings | Medium hoops | Teardrop earrings, Modern Hoops | Boho",8394,-.2445640312147326,32,-.0371593342484543,5,4.9615,2309,-.0899276328378016,1,0,0,2008,172,.172638783759878,2.5,-.3182835508775263,5410.009065224322,8388,13471
BeadinByTheSea,"2 inch, Gold Fill Hoops, Gold Hammered Hoop Earrings, Large Gold Hoops, Classic Hoops, Modern Jewelry, Skinny Hoops, Boho, 2 inch diameter",8394,-.2445640312147326,43,.0228145277241251,5,4.9615,2309,-.0899276328378016,1,0,0,2008,146,.0189665200435893,2.5,-.3182835508775263,5410.009065224322,8388,13471
BeadBrilliant,"Koala Earrings- choose a birthstone, Koala Birthstone, Koala Jewelry, Koala Gift, Koala Charm Earrings, Silver Koalas, Koala Charm Earrings",10006,-.1884532804523408,16,-.1243940425722061,5,4.9438,1349,-.2879739194877042,0,0,0,2014,4,-.8203204587146029,2,-.4080177754655682,5410.009065224322,8388,13471
BeadBrilliant,"I Love Quilting Earrings- choose a birthstone, Quilt Jewelry, Quilt Gift, Quilter Birthstone, I Love to Quilt, Gift for Quilter, Quilt Charm",10006,-.1884532804523408,16,-.1243940425722061,5,4.9438,1349,-.2879739194877042,0,0,0,2014,175,.1903701988040652,2,-.4080177754655682,5410.009065224322,8388,13471
BeadBrilliant,"Frog Earrings- choose a birthstone, Frog Jewelry, Frog Gift, Silver Frog Earrings, Silver Frog Jewelry, Frog Charms, Frogs, Frog Birthday",10006,-.1884532804523408,15,-.1298462118424406,5,4.9438,1349,-.2879739194877042,0,0,0,2014,151,.0485188784505679,2,-.4080177754655682,5410.009065224322,8388,13471
BeadBrilliant,"Dachshund Earrings- choose a birthstone, Dachshund Jewelry, Dog Earrings, Dog Jewelry, Silver Dachshunds, Dachshund Gift, Dachshund Charms",10006,-.1884532804523408,15,-.1298462118424406,5,4.9438,1349,-.2879739194877042,0,0,0,2014,167,.1430864253528994,2,-.4080177754655682,5410.009065224322,8388,13471
BeadBrilliant,"Caduceus Earrings- choose a birthstone, Caduceus Jewelry, Medical Earrings, Medical Jewelry, Nurse Jewelry, Doctor Jewelry, EMT Jewelry",10006,-.1884532804523408,15,-.1298462118424406,5,4.9438,1349,-.2879739194877042,0,0,0,2014,150,.0426084067691722,2,-.4080177754655682,5410.009065224322,8388,13471
BeachGlassMemories,"Dangle Earrings  Sea Glass Beach Glass Earrings, Sea Glass Earrings, Seaglass Jewelry",9406,-.2093381752770524,23.5,-.0835027730454474,5,5,2222,-.107875577565449,1,0,0,2008,558,2.454080852778626,1,-.5874862246416519,5410.009065224322,8388,13471
BaublesbyB,Rose Gold Leather Teardrop Drop Earrings,9407,-.2093033671190112,14,-.135298381112675,5,5,1365,-.2846731480435392,0,0,0,2010,331,1.112403781101798,5,.1303875720626831,5410.009065224322,8388,13471
BaublesbyB,Camo Camouflage Brown Green Teardrop Drop Leather Earrings,9407,-.2093033671190112,16,-.1243940425722061,5,5,1365,-.2846731480435392,0,0,0,2010,517,2.211751513841402,5,.1303875720626831,5410.009065224322,8388,13471
BabelfishJewelry,Sterling Silver Hoop + Chain Earring,9126,-.2190844595285845,22,-.0916810269507992,5,4.8898,1647,-.2264970513401303,0,0,0,2014,26,-.6902900817238971,2,-.4080177754655682,5410.009065224322,8388,13471
BabelfishJewelry,"Paper Earrings Silver Paper Jewelry 1st Anniversary Gift for Wife, Lightweight Dangle Teardrop Earrings Bold Statement Earrings, Babelfish",9126,-.2190844595285845,26,-.0698723498698612,5,4.8898,1647,-.2264970513401303,0,0,0,2014,529,2.28267717401815,2,-.4080177754655682,5410.009065224322,8388,13471
BabelfishJewelry,"Garnet Chain Earrings Sterling Silver Gold Threader Earrings January Birthstone Mom Gift, Long Red Dangle Earrings Gemstone Thread Earrings",9126,-.2190844595285845,46,.0391710355348285,5,4.8895,1647,-.2264970513401303,0,0,0,2014,349,1.21879227136692,2,-.4080177754655682,5410.009065224322,8388,13471
BabelfishJewelry,"Freshwater Pearl Threader Earrings Sterling Silver, June Birthstone Birthday Gift",9126,-.2190844595285845,32,-.0371593342484543,5,4.8895,1647,-.2264970513401303,0,0,0,2014,63,-.4716026295122554,2,-.4080177754655682,5410.009065224322,8388,13471
BabelfishJewelry,"Extra long 8"" multiple piercing threader earrings in rose gold vermeil and sterling silver",9124,-.2191540758446668,16,-.1243940425722061,5,4.8895,1646,-.2267033495553906,0,0,0,2014,68,-.4420502711052768,2,-.4080177754655682,5410.009065224322,8388,13471
BabelfishJewelry,"Extra Long 8"" Earring Multiple Piercing Sterling Silver Rose Gold Vermeil Threader Earring 15 20cm Chain Earring Minimal Ear Thread Earring",9124,-.2191540758446668,16,-.1243940425722061,5,4.8895,1646,-.2267033495553906,0,0,0,2014,17,-.7434843268564585,2,-.4080177754655682,5410.009065224322,8388,13471
BULLETSnLACE,"Bullet earrings, Spring SALE COLORS, bullet jewelry, Earrings",9060,-.2213817979593027,13,-.1407505503829095,5,4.952,1958,-.1623383063941722,0,0,0,2014,15,-.75530527021925,4,-.0490808771134007,5410.009065224322,8388,13471
BBBBGiftsCom,Snail Slug Charm Earrings • Steel Earwires,8467,-.242023035677726,.1,-.21108353396081,5,5,2338,-.0839449845952524,0,0,0,2010,2,-.8321414020773943,1,-.5874862246416519,5410.009065224322,8388,13471
Artulia,Sterling Silver Hammered Disc Earrings- Simple Silver Earrings- Everyday Dangle Earrings- Small Disc Earrings,11560,-.1343614028563377,22,-.0916810269507992,5,4.9786,2455,-.0598080934097955,0,0,0,2009,125,-.1051533852657208,1.5,-.4977520000536101,5410.009065224322,8388,13471
Artulia,Silver Drop Earrings- Sterling Silver Teardrop Earrings- Silver Dangle Earrings- Handmade Sterling Silver Earrings- Simple Silver Earrings,11560,-.1343614028563377,28,-.0589680113293922,5,4.9786,2455,-.0598080934097955,0,0,0,2009,340,1.165598026234359,1.5,-.4977520000536101,5410.009065224322,8388,13471
Artulia,Silver Bar Earrings- Silver Stick Earrings- Long Bar Earrings- Sterling Silver Stick Dangle Earrings,11560,-.1343614028563377,28,-.0589680113293922,5,4.9786,2455,-.0598080934097955,0,0,0,2009,116,-.1583476303982823,1.5,-.4977520000536101,5410.009065224322,8388,13471
Artulia,Silver Ball Stud Earrings- Silver Ball Studs- Silver Ball Earrings- Small Silver Stud Earrings- Sterling Silver Post Earrings,11560,-.1343614028563377,22,-.0916810269507992,5,4.9786,2455,-.0598080934097955,1,0,0,2009,63,-.4716026295122554,1.5,-.4977520000536101,5410.009065224322,8388,13471
Artulia,Open Hoop Earrings- Long Silver Earrings - Arc Ear Threaders -Threader Arc Hoops- Simple Silver Earrings- Modern Minimalist Dangle Earrings,11560,-.1343614028563377,28,-.0589680113293922,5,4.9786,2455,-.0598080934097955,1,0,0,2009,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
Artlysian,Suspender earrings Opal earrings Ear cuff Minimalist earrings Suspender earring Ear suspender Ear cuff Wrap earrings Huggie earrings Hook,8705,-.2337386940639238,46.860001,.0438599044349702,5,4.8961,893,-.3820459056464081,0,1,0,2016,441,1.762555666055327,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,"Front back earrings, Ear jacket, Threader earrings, Cartilage earring, Helix piercing, Multiple piercing, Helix earring,Triple piercing stud",8705,-.2337386940639238,20.25,-.1012223231737095,5,4.8961,893,-.3820459056464081,0,1,0,2016,134,-.0519591401331593,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,"Double piercing earring, Double lobe piercing, double lobe earring, Ear Jacket, Two hole earrings, Double piercing, Multiple piercing,Lobe",8702,-.2338431185380473,18.459999,-.1109817111590393,5,4.8968,893,-.3820459056464081,0,1,0,2016,542,2.359513305876294,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,Double Piercing Earrings Threader Earrings Chain earrings Helix piercing Double Piercing Two hole Earrings silver threader earrings thread,8702,-.2338431185380473,16.959999,-.119159965064391,5,4.8968,893,-.3820459056464081,0,1,0,2016,76,-.3947664976541111,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,Cartilage earring triangle Cartilage piercing Helix earring Tiny stud earrings Cartilage stud Helix piercing Cartilage earrings stud helix,8702,-.2338431185380473,14.74,-.1312637771006041,5,4.8964,893,-.3820459056464081,0,1,0,2016,584,2.607753116494914,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,Bar earrings Tiny stud earrings Minimalist earrings Bar stud earrings Tiny earrings Simple earrings Tiny studs Line earrings small earrings,8705,-.2337386940639238,13.07,-.1403689001978631,5,4.8961,893,-.3820459056464081,0,1,0,2016,13,-.7671262135820414,5.5,.220121796650725,5410.009065224322,8388,13471
Artlysian,Arc earrings Ear thread earrings Threader earrings Long hoop earrings Thread earrings fish shape Silver threader earrings  Minimalist hoop,8703,-.2338083103800061,24.18,-.079795296277818,5,4.8964,893,-.3820459056464081,0,1,0,2016,87,-.3297513091587582,5.5,.220121796650725,5410.009065224322,8388,13471
Aranji,"Van Gogh Starry Night earrings, Starry Night earrings, Van Gogh earrings, fine art earrings, Starry Night studs, Starry Night posts, AR145E",8809,-.2301186456276404,9.9499998,-.1573796676970435,5,4.9619,1460,-.2650748175938092,0,0,0,2012,12,-.7730366852634372,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Thin blue line earrings, law enforcement earrings, police stud earrings, police earrings, law enforcement jewelry, police jewelry,  PA225P",8811,-.2300490293115581,9.9499998,-.1573796676970435,5,4.9615,1460,-.2650748175938092,0,0,0,2012,196,.3144901041133753,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Peacock earrings, peacock jewelry, peacock stud earrings, peacock AN129E",8809,-.2301186456276404,9.9499998,-.1573796676970435,5,4.9619,1460,-.2650748175938092,0,0,0,2012,543,2.36542377755769,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Glass dome purple nebula earrings, purple nebula earrings, nebula stud earrings, nebula earrings, nebula jewelry, astronomy, earrings SP181E",8811,-.2300490293115581,9.9499998,-.1573796676970435,5,4.9615,1460,-.2650748175938092,0,0,0,2012,126,-.0992429135843251,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Glass dome book earrings, book earrings, bookshelf earrings, book posts, book stud earrings, book jewelry, bookshelf earrings, books, HG157E",8811,-.2300490293115581,9.9499998,-.1573796676970435,5,4.9615,1460,-.2650748175938092,0,0,0,2012,44,-.5839015914587741,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Glass dome ballet earrings, ballet earrings, ballet stud earrings, dance earrings, dancer earrings, ballet jewelry, ballerina, HG154E",8809,-.2301186456276404,9.9499998,-.1573796676970435,5,4.9619,1460,-.2650748175938092,0,0,0,2012,482,2.004885004992551,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Glass dome autism awareness earrings, autism awareness earrings, autism earrings, autism heart earrings, autism jewelry, PA153E",8814,-.2299446048374345,9.9499998,-.1573796676970435,5,4.9615,1460,-.2650748175938092,0,0,0,2012,424,1.6620776474716,2,-.4080177754655682,5410.009065224322,8388,13471
Aranji,"Girl with a Pearl Earring earrings, Vermeer earrings, Girl With a Pearl Earring jewelry, Vermeer art earrings, fine art earrings AR114E",8811,-.2300490293115581,9.9499998,-.1573796676970435,5,4.9615,1460,-.2650748175938092,0,0,0,2012,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
Alyssasdreams,"Tree-of-Life Earrings, Sterling Silver Tree of Life Dangle Earrings, Tree of Life Dangle, Tree of Life, Sacred Tree, Tree of Life Earrings",10023,-.1878615417656406,18.6,-.1102184003897589,5,4.8236,1861,-.1823492332744228,0,0,0,2015,85,-.3415722525215496,1,-.5874862246416519,5410.009065224322,8388,13471
Alyssasdreams,"Silver Cartilage Stud Earrings, Sterling Silver 3mm Stud Earring, Stud PAIR Earrings, 3mm Round Clear Cubic Zirconia, Baby Screw Back Stud",10026,-.1877571172915171,6.8000002,-.1745539988184446,5,4.8221,1862,-.1821429350591625,0,0,0,2015,21,-.7198424401308756,1,-.5874862246416519,5410.009065224322,8388,13471
Alyssasdreams,"Cartilage Hoop Earrings, Sterling Silver Tiny Hoop Earrings, 12mm Sterling Silver Hoop Earrings,Small pair hoops, Silver Cartilage Hoop PAIR",10023,-.1878615417656406,5.8000002,-.1800061680886791,5,4.8236,1861,-.1823492332744228,0,0,0,2015,19,-.7316633834936671,1,-.5874862246416519,5410.009065224322,8388,13471
Alyssasdreams,"14k Tree of Life Stud Earrings, 14k gold Tree of Life Earrings, 14k Sacred Tree Stud Earrings, Tree of Life Stud, Yoga Jewelry",10026,-.1877571172915171,63.700001,.135674435777654,5,4.8221,1862,-.1821429350591625,0,0,0,2015,245,.6041032165017656,1,-.5874862246416519,5410.009065224322,8388,13471
Alyssasdreams,"14K Yellow Gold Bezel, Stud 4mm, CZ Screw Back Earring, 14k Cz Baby Earrings,  14k Bezel 4mm Cz Stud Earrings, White, Pink and Red",10014,-.1881748151880113,35.700001,-.0169863037889116,5,4.8219,1856,-.1833807243507244,0,0,0,2015,37,-.6252748932285441,1,-.5874862246416519,5410.009065224322,8388,13471
AllDanae,Tiny sapphire stud earrings set in sterling silver; sapphire post earrings; small sapphire earrings silver; september birthstone,9085,-.2205115940082731,37.889999,-.0050460605745132,5,4.919,1300,-.2980825320354597,0,0,0,2014,11,-.7789471569448329,1.5,-.4977520000536101,5410.009065224322,8388,13471
AllDanae,Ruby stud earrings 14Kt gold filled; small ruby stud earrings; small ruby earrings gold; faceted ruby studs; July birthstone,9088,-.2204071695341495,31.889999,-.0377590761959201,5,4.9193,1301,-.2978762338201994,0,0,0,2014,7,-.8025890436704157,1.5,-.4977520000536101,5410.009065224322,8388,13471
AlexmosDesign,"Northern lights stud earrings, northern light Jewelry, light earrings, Aurora Borealis earrings, Aurora earrings",8395,-.2445292230566914,17.99,-.113544226972342,5,4.8545,799,-.4014379378808777,1,1,0,2016,546,2.383155192601877,4,-.0490808771134007,5410.009065224322,8388,13471
AlexmosDesign,"Mexican Art stud earrings, Mexican Folk Art, Mexican Jewelry, Mexican earrings, Mexican Ornamental, antique brass earrings, post earrings,",8392,-.244633647530815,17.99,-.113544226972342,5,4.8545,799,-.4014379378808777,1,1,0,2016,89,-.3179303657959667,4,-.0490808771134007,5410.009065224322,8388,13471
AlexmosDesign,"Audrey Hepburn stud earrings, Audrey Hepburn pop art earrings, Romantic gift earrings, Audrey Hepburn Jewelry, Audrey Hepburn photo earrings",8393,-.2445988393727738,17.99,-.113544226972342,5,4.8545,799,-.4014379378808777,1,1,0,2016,89,-.3179303657959667,4,-.0490808771134007,5410.009065224322,8388,13471
AdrianaSparksBridal,Flower Girl Earrings |  Flower girl Thank You Gift |   FE415,10542,-.1697961077422651,17,-.1189418733019716,5,4.958,2021,-.1493415188327724,0,0,0,2012,45,-.5779911197773784,4,-.0490808771134007,5410.009065224322,8388,13471
AditaGold,"Opal Earrings, 14K Gold Earrings,Dangle Earrings, Solid Gold Earrings, Gemstone Jewelry, Opal Jewelry , Gift for Her, Tiny Earrings,Handmade",8923,-.2261505156109452,100,.3335881761274908,5,4.8858,1481,-.2607425550733427,1,0,0,2016,280,.8109697253506157,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"Malachite Earrings, 14K Real Gold Earrings, Gold Stud Earrings, Gold Studs, Gold Jewelry, Malachite Studs, 14k Gold Earrings, Green Studs",8927,-.2260112829787805,76,.2027361136418631,5,4.8856,1483,-.260329958642822,1,0,0,2016,11,-.7789471569448329,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"Cubic Zirconia Earrings, 14k Gold Earrings, Solid Gold Earrings, Gold Drop Earrings, Colorful Drop Earrings, Cubic Zirconia Drop Earrings",8927,-.2260112829787805,131.2,.5036958407201065,5,4.8856,1483,-.260329958642822,1,1,0,2016,11,-.7789471569448329,10.5,1.117464042531144,5410.009065224322,8388,13471
AditaGold,"14K Solid Yellow Gold 8 Mm White Pearl Round Earrings, Wedding Jewelry, Romantic Gift, June Birthstone, Promise Jewelry,Valentine's Day Gift",8927,-.2260112829787805,104,.3553968532084287,5,4.8856,1483,-.260329958642822,1,1,0,2016,313,1.006015290836674,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"14K Solid Yellow Gold 7X10Mm Blue Opal Teardrop Earrings, Drop Dangle Earrings, Blue Opal Earrings, October Birthstone, Cyber Monday,",8923,-.2261505156109452,188,.8133790719081255,5,4.8858,1481,-.2607425550733427,1,0,0,2016,118,-.1465266870354909,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"14K Solid Yellow Gold 4 Mm Turquoise Turquoise Round Earrings, Turquouse Studs Earrings, Tiny Studs, December Birthstone, Promise Jewelry",8924,-.2261157074529041,76,.2027361136418631,5,4.8861,1483,-.260329958642822,1,0,0,2016,19,-.7316633834936671,2,-.4080177754655682,5410.009065224322,8388,13471
